id;created_by;area;total_score;created_at
3158;53;3;75.50;2023-01-22
3159;83;3;90.50;2023-01-21
3160;99;3;66.25;2023-01-23
3161;78;3;83.00;2023-01-23
3162;74;3;68.75;2023-01-23
3163;78;3;83.00;2023-01-24
3164;99;3;66.25;2023-01-23
3165;66;3;81.75;2023-01-23
3166;66;3;82.25;2023-01-23
3167;53;3;81.75;2023-01-24
3168;53;3;75.75;2023-01-25
3169;99;3;60.25;2023-01-26
3170;78;3;77.50;2023-01-26
3171;99;3;58.25;2023-01-27
3172;83;3;86.50;2023-01-28
3173;53;3;74.75;2023-01-28
3174;74;3;56.25;2023-01-28
3175;99;3;60.25;2023-01-28
3176;99;3;60.25;2023-01-29
3177;78;3;77.50;2023-01-28
3178;83;3;88.50;2023-01-28
3179;53;3;73.75;2023-01-30
3180;99;3;59.00;2023-01-31
3181;53;3;78.25;2023-01-31
3182;99;3;60.25;2023-02-01
3183;123;3;66.00;2023-01-30
3184;123;3;66.00;2023-01-30
3185;123;3;71.00;2023-01-31
3186;123;3;74.25;2023-01-31
3187;53;3;76.25;2023-02-01
3188;53;3;67.50;2023-02-01
3189;53;3;70.00;2023-02-02
3190;99;3;60.00;2023-02-03
3191;99;3;60.00;2023-02-04
3192;83;3;78.50;2023-02-04
3193;172;3;86.50;2023-02-06
3194;99;3;58.25;2023-02-07
3195;53;3;69.00;2023-02-08
3196;53;3;68.25;2023-02-08
3197;99;3;60.25;2023-02-09
3198;66;3;78.50;2023-02-08
3199;66;3;85.00;2023-02-08
3200;74;3;61.75;2023-02-09
3201;99;3;62.00;2023-02-10
3202;171;3;69.75;2023-02-10
3203;53;3;73.00;2023-02-11
3204;53;3;72.25;2023-02-12
3205;53;3;72.25;2023-02-12
3206;99;3;62.00;2023-02-13
3207;53;3;71.75;2023-02-13
3208;99;3;62.00;2023-02-14
3209;172;3;83.00;2023-02-14
3210;53;3;71.00;2023-02-15
3211;53;3;71.75;2023-02-15
3212;78;3;76.00;2023-02-18
3213;78;3;76.00;2023-02-19
3214;53;3;75.50;2023-02-19
3215;53;3;74.25;2023-02-20
3216;78;3;74.75;2023-02-21
3217;171;3;76.00;2023-02-22
3218;53;3;73.50;2023-02-24
3219;78;3;78.75;2023-02-25
3220;171;3;78.00;2023-02-25
3221;78;3;76.00;2023-02-25
3222;74;3;61.25;2023-02-25
3223;123;3;64.75;2023-02-26
3224;123;3;77.25;2023-02-26
3225;123;3;78.50;2023-02-26
3226;123;3;87.50;2023-02-27
3227;123;3;87.75;2023-02-27
3228;123;3;89.00;2023-02-27
3229;78;3;76.25;2023-02-28
3230;78;3;81.50;2023-03-01
3231;78;3;81.50;2023-03-02
3232;110;3;87.50;2023-03-03
3233;74;3;70.75;2023-03-04
3234;53;3;71.00;2023-03-07
3235;53;3;77.00;2023-03-09
3236;66;3;83.00;2023-03-09
3237;66;3;86.25;2023-03-11
3238;66;3;86.25;2023-03-11
3239;66;3;81.00;2023-03-11
3240;66;3;85.00;2023-03-11
3241;74;3;75.00;2023-03-11
3242;99;3;64.75;2023-03-12
3243;66;3;89.00;2023-03-12
3244;66;3;89.00;2023-03-12
3245;66;3;83.00;2023-03-12
3246;66;3;85.00;2023-03-12
3247;74;3;74.00;2023-03-12
3248;99;3;69.25;2023-03-13
3249;66;3;85.00;2023-03-13
3250;66;3;79.75;2023-03-13
3251;66;3;89.00;2023-03-13
3252;99;3;68.00;2023-03-14
3253;99;3;60.75;2023-03-15
3254;171;3;77.50;2023-03-15
3255;66;3;87.00;2023-03-14
3256;66;3;81.00;2023-03-14
3257;66;3;85.00;2023-03-14
3258;66;3;84.25;2023-03-14
3259;99;3;60.75;2023-03-16
3260;99;3;68.00;2023-03-17
3261;99;3;68.00;2023-03-18
3262;99;3;68.00;2023-03-18
3263;99;3;68.00;2023-03-19
3264;162;3;93.00;2023-03-20
3265;99;3;68.00;2023-03-20
3266;171;3;88.25;2023-03-21
3267;99;3;62.75;2023-03-27
3268;53;3;68.75;2023-03-27
3269;99;3;61.00;2023-03-28
3270;77;3;84.00;2023-03-20
3271;77;3;79.75;2023-03-20
3272;77;3;89.25;2023-03-20
3273;77;3;84.50;2023-03-20
3274;123;3;93.75;2023-03-20
3275;123;3;90.25;2023-03-20
3276;99;3;68.00;2023-03-29
3277;99;3;60.00;2023-04-01
3278;78;3;78.25;2023-04-02
3279;99;3;63.25;2023-04-02
3280;24;3;62.00;2023-04-04
3281;99;3;62.00;2023-04-04
3282;53;3;66.25;2023-04-04
3283;53;3;69.25;2023-04-04
3284;78;3;76.25;2023-04-04
3285;99;3;63.25;2023-04-05
3286;78;3;77.50;2023-04-06
3287;99;3;65.25;2023-04-08
3288;74;3;65.25;2023-04-09
3289;99;3;58.00;2023-04-12
3290;24;3;63.75;2023-04-12
3291;99;3;63.25;2023-04-15
3292;99;3;63.25;2023-04-16
3293;99;3;62.00;2023-04-17
3294;99;3;65.00;2023-04-18
3295;99;3;63.25;2023-04-19
3296;24;3;54.00;2023-04-19
3297;99;3;65.25;2023-04-23
3298;99;3;64.00;2023-04-24
3299;78;3;78.75;2023-04-24
3300;99;3;65.25;2023-04-25
3301;24;3;87.75;2023-04-25
3302;99;3;67.25;2023-04-26
3303;53;3;65.00;2023-04-27
3304;99;3;60.00;2023-04-27
3305;78;3;80.25;2023-04-30
3306;53;3;66.75;2023-05-02
3307;78;3;76.75;2023-05-02
3308;123;3;86.75;2023-04-30
3309;123;3;88.50;2023-04-30
3310;123;3;93.75;2023-04-30
3311;123;3;91.25;2023-04-30
3312;123;3;67.25;2023-04-29
3313;123;3;69.25;2023-04-29
3314;78;3;79.50;2023-05-08
3315;53;3;73.25;2023-05-09
3316;123;3;86.25;2023-05-23
3317;123;3;86.75;2023-05-23
3318;123;3;93.00;2023-05-23
3319;99;3;57.25;2023-05-28
3320;99;3;62.25;2023-05-31
3321;24;3;68.00;2023-06-04
3322;24;3;68.75;2023-06-10
3323;99;3;59.25;2023-06-10
3324;99;3;62.25;2023-06-11
3325;99;3;66.25;2023-06-14
3326;99;3;64.25;2023-06-17
3327;53;3;67.75;2023-06-22
3328;99;3;64.25;2023-06-23
3329;99;3;60.25;2023-06-26
3330;99;3;64.25;2023-06-30
3331;99;3;66.25;2023-07-03
3332;99;3;64.25;2023-07-04
3333;99;3;64.25;2023-07-05
3334;99;3;64.25;2023-07-06
3335;78;3;73.50;2023-07-06
3336;78;3;72.50;2023-07-07
3337;99;3;64.25;2023-07-08
3338;78;3;73.50;2023-07-10
3339;123;3;91.50;2023-06-30
3340;123;3;91.50;2023-06-30
3341;123;3;91.50;2023-06-30
3342;82;3;60.75;2023-06-30
3343;82;3;73.75;2023-06-30
3344;78;3;73.50;2023-07-11
3345;78;3;73.50;2023-07-12
3346;78;3;73.50;2023-07-13
3347;24;3;54.00;2023-07-14
3348;78;3;67.00;2023-07-21
3349;99;3;62.25;2023-07-24
3350;78;3;69.25;2023-08-06
3351;24;3;53.00;2023-08-15
3352;162;3;93.00;2023-08-18
3353;53;3;82.75;2023-08-22
3354;53;3;78.25;2023-08-22
3355;24;3;68.75;2023-09-02
3356;24;3;61.75;2023-09-04
3357;99;3;65.50;2023-09-07
3358;99;3;62.50;2023-09-10
3359;24;3;54.50;2023-09-16
3360;24;3;55.25;2023-09-17
3361;78;3;68.00;2023-09-21
3362;99;3;66.25;2023-09-21
3363;99;3;64.25;2023-09-24
3364;78;3;73.50;2023-09-26
3365;78;3;76.00;2023-09-29
3366;78;3;69.00;2023-10-05
3367;123;3;79.75;2023-09-30
3368;123;3;73.25;2023-09-30
3369;123;3;75.75;2023-09-30
3370;123;3;81.50;2023-09-30
3371;123;3;74.75;2023-09-30
3372;123;3;79.00;2023-09-30
3373;24;3;68.75;2023-10-22
3374;24;3;64.75;2023-11-04
3375;83;3;95.00;2023-11-13
3376;66;3;87.50;2023-11-13
3377;66;3;82.00;2023-11-13
3378;66;3;87.50;2023-11-14
3379;24;3;83.75;2023-11-20
3380;24;3;65.75;2023-11-28
3381;135;4;89.25;2023-02-26
3382;135;4;89.25;2023-02-26
3383;72;4;82.25;2023-02-27
3384;72;4;78.25;2023-02-27
3385;72;4;60.25;2023-02-27
3386;72;4;77.75;2023-02-27
3387;34;4;64.75;2023-02-27
3388;34;4;76.00;2023-02-27
3389;34;4;70.50;2023-02-27
3390;34;4;89.00;2023-02-27
3391;34;4;73.25;2023-02-27
3392;136;4;70.75;2023-02-27
3393;134;4;77.75;2023-02-27
3394;164;4;59.00;2023-02-28
3395;105;4;47.00;2023-02-27
3396;134;4;82.25;2023-02-27
3397;164;4;63.25;2023-03-01
3398;134;4;90.25;2023-03-27
3399;134;4;88.00;2023-02-28
3400;134;4;84.50;2023-02-28
3401;164;4;53.25;2023-03-02
3402;105;4;56.25;2023-03-01
3403;136;4;62.50;2023-03-02
3404;93;4;43.00;2023-03-02
3405;93;4;39.75;2023-03-02
3406;93;4;41.50;2023-03-02
3407;179;4;70.00;2023-03-02
3408;179;4;74.00;2023-03-02
3409;25;4;71.75;2023-03-02
3410;134;4;84.75;2023-03-01
3411;134;4;82.25;2023-03-01
3412;134;4;77.00;2023-03-01
3413;58;4;58.00;2023-03-03
3414;93;4;47.50;2023-03-03
3415;93;4;49.00;2023-03-03
3416;136;4;70.00;2023-03-03
3417;134;4;87.00;2023-03-03
3418;134;4;83.75;2023-03-03
3419;134;4;84.50;2023-03-03
3420;58;4;58.00;2023-03-04
3421;93;4;41.50;2023-03-04
3422;93;4;41.50;2023-03-04
3423;136;4;67.75;2023-03-04
3424;164;4;65.00;2023-03-04
3425;93;4;41.50;2023-03-05
3426;93;4;41.50;2023-03-05
3427;136;4;70.00;2023-03-05
3428;93;4;41.50;2023-03-05
3429;93;4;41.50;2023-03-05
3430;105;4;67.75;2023-03-05
3431;58;4;58.00;2023-03-05
3432;136;4;64.00;2023-03-06
3433;164;4;64.50;2023-03-06
3434;105;4;62.00;2023-03-06
3435;58;4;63.25;2023-03-07
3436;164;4;65.00;2023-03-07
3437;134;4;81.50;2023-03-04
3438;134;4;82.75;2023-03-04
3439;134;4;87.25;2023-03-04
3440;176;4;59.50;2023-03-07
3441;105;4;59.75;2023-03-07
3442;136;4;64.00;2023-03-07
3443;58;4;63.25;2023-03-07
3444;179;4;83.00;2023-03-08
3445;169;4;92.00;2023-03-07
3446;164;4;68.00;2023-03-08
3447;105;4;59.75;2023-03-08
3448;176;4;63.75;2023-03-07
3449;134;4;86.25;2023-03-07
3450;134;4;80.25;2023-03-07
3451;134;4;81.00;2023-03-07
3452;124;4;92.00;2023-03-08
3453;134;4;82.25;2023-03-08
3454;134;4;81.00;2023-03-08
3455;134;4;88.50;2023-03-08
3456;136;4;61.75;2023-03-08
3457;179;4;70.00;2023-03-09
3458;58;4;61.25;2023-03-08
3459;176;4;63.50;2023-03-09
3460;105;4;52.50;2023-03-09
3461;134;4;86.25;2023-03-09
3462;134;4;83.00;2023-03-09
3463;134;4;87.75;2023-03-08
3464;179;4;64.75;2023-03-10
3465;164;4;67.75;2023-03-09
3466;58;4;63.25;2023-03-10
3467;176;4;59.75;2023-03-10
3468;136;4;70.00;2023-03-10
3469;178;4;89.75;2023-03-11
3470;136;4;72.25;2023-03-11
3471;134;4;87.75;2023-03-10
3472;134;4;81.00;2023-03-10
3473;134;4;83.75;2023-03-10
3474;105;4;66.50;2023-03-11
3475;164;4;67.75;2023-10-11
3476;74;4;80.25;2023-03-11
3477;134;4;88.50;2023-03-11
3478;134;4;85.00;2023-03-11
3479;134;4;83.25;2023-03-11
3480;159;4;67.75;2023-03-12
3481;58;4;61.75;2023-03-12
3482;136;4;70.00;2023-03-12
3483;134;4;88.50;2023-03-12
3484;134;4;86.75;2023-03-12
3485;134;4;84.25;2023-03-12
3486;74;4;84.75;2023-03-12
3487;176;4;71.25;2023-03-13
3488;23;4;85.00;2023-03-13
3489;164;4;67.75;2023-03-12
3490;159;4;83.25;2023-03-13
3491;136;4;74.00;2023-03-13
3492;164;4;67.75;2023-03-13
3493;23;4;82.75;2023-03-14
3494;23;4;84.50;2023-03-14
3495;58;4;61.75;2023-03-14
3496;159;4;73.75;2023-03-14
3497;134;4;83.25;2023-03-14
3498;134;4;76.50;2023-03-14
3499;164;4;67.75;2023-03-15
3500;62;4;42.50;2023-03-15
3501;179;4;72.25;2023-03-15
3502;23;4;85.00;2023-03-15
3503;23;4;85.00;2023-03-15
3504;176;4;61.25;2023-03-15
3505;136;4;70.00;2023-03-15
3506;136;4;70.00;2023-03-15
3507;164;4;67.75;2023-03-15
3508;159;4;81.25;2023-03-15
3509;62;4;35.75;2023-03-16
3510;23;4;82.75;2023-03-16
3511;136;4;76.00;2023-03-16
3512;58;4;61.75;2023-03-16
3513;178;4;89.75;2023-03-16
3514;159;4;81.25;2023-03-16
3515;23;4;82.75;2023-03-17
3516;137;4;65.25;2023-03-17
3517;176;4;54.75;2023-03-17
3518;137;4;69.25;2023-03-17
3519;159;4;81.25;2023-03-18
3520;58;4;61.75;2023-03-17
3521;179;4;70.00;2023-03-18
3522;23;4;82.00;2023-03-18
3523;176;4;57.25;2023-03-18
3524;136;4;64.00;2023-03-18
3525;159;4;81.25;2023-03-18
3526;58;4;61.75;2023-03-18
3527;136;4;70.00;2023-03-19
3528;83;4;73.25;2023-03-19
3529;58;4;61.75;2023-03-20
3530;23;4;82.75;2023-03-19
3531;137;4;61.50;2023-03-20
3532;58;4;61.75;2023-03-21
3533;159;4;81.25;2023-03-20
3534;23;4;82.00;2023-03-20
3535;23;4;83.75;2023-03-20
3536;119;4;74.25;2023-03-21
3537;119;4;70.50;2023-03-21
3538;137;4;60.50;2023-03-21
3539;176;4;57.25;2023-03-21
3540;124;4;84.50;2023-03-21
3541;159;4;79.75;2023-03-23
3542;136;4;61.75;2023-03-23
3543;23;4;90.25;2023-03-23
3544;23;4;88.00;2023-03-22
3545;23;4;92.00;2023-03-22
3546;137;4;62.50;2023-03-24
3547;23;4;84.50;2023-03-24
3548;23;4;86.75;2023-03-24
3549;137;4;73.50;2023-03-25
3550;136;4;61.75;2023-03-25
3551;23;4;82.75;2023-03-25
3552;23;4;86.00;2023-03-25
3553;58;4;57.25;2023-03-26
3554;159;4;77.75;2023-03-26
3555;137;4;77.50;2023-03-26
3556;136;4;61.75;2023-03-26
3557;23;4;83.75;2023-03-27
3558;23;4;82.75;2023-03-27
3559;137;4;75.00;2023-03-27
3560;136;4;61.75;2023-03-27
3561;34;4;64.25;2023-03-20
3562;34;4;53.75;2023-03-20
3563;34;4;69.50;2023-03-20
3564;23;4;84.50;2023-03-28
3565;23;4;89.75;2023-03-28
3566;20;4;75.25;2023-03-20
3567;20;4;70.75;2023-03-20
3568;20;4;75.00;2023-03-20
3569;20;4;73.00;2023-03-20
3570;135;4;62.50;2023-03-28
3571;58;4;57.25;2023-03-28
3572;159;4;70.25;2023-03-28
3573;136;4;61.75;2023-03-29
3574;23;4;82.75;2023-03-29
3575;23;4;89.75;2023-03-29
3576;11;4;72.00;2023-03-29
3577;137;4;68.75;2023-03-29
3578;61;4;73.00;2023-03-29
3579;23;4;89.75;2023-03-30
3580;136;4;64.00;2023-03-30
3581;23;4;92.00;2023-03-30
3582;23;4;86.75;2023-03-31
3583;23;4;89.00;2023-03-31
3584;23;4;92.00;2023-04-01
3585;136;4;61.75;2023-04-01
3586;134;4;86.25;2023-04-01
3587;137;4;58.25;2023-04-02
3588;23;4;88.00;2023-04-02
3589;137;4;63.25;2023-04-03
3590;136;4;67.75;2023-04-03
3591;11;4;69.50;2023-04-03
3592;11;4;65.25;2023-04-03
3593;23;4;89.75;2023-04-03
3594;136;4;69.50;2023-04-04
3595;58;4;61.75;2023-04-05
3596;23;4;83.75;2023-04-03
3597;137;4;63.25;2023-04-05
3598;134;4;76.75;2023-04-03
3599;134;4;81.50;2023-04-03
3600;134;4;70.25;2023-04-03
3601;134;4;81.00;2023-04-04
3602;134;4;66.50;2023-04-04
3603;134;4;72.75;2023-04-05
3604;134;4;78.50;2023-04-05
3605;134;4;79.50;2023-04-05
3606;136;4;69.50;2023-04-05
3607;23;4;88.00;2023-04-05
3608;11;4;63.50;2023-04-06
3609;23;4;89.75;2023-04-06
3610;23;4;80.50;2023-04-06
3611;23;4;80.50;2023-04-07
3612;23;4;89.75;2023-04-07
3613;23;4;92.00;2023-04-07
3614;29;4;45.00;2023-04-08
3615;134;4;80.75;2023-04-06
3616;134;4;74.25;2023-04-06
3617;134;4;84.00;2023-04-06
3618;134;4;87.75;2023-04-07
3619;134;4;84.25;2023-04-08
3620;105;4;52.25;2023-04-08
3621;137;4;65.50;2023-04-08
3622;134;4;78.25;2023-04-08
3623;134;4;70.25;2023-04-08
3624;136;4;58.25;2023-04-08
3625;23;4;84.50;2023-04-08
3626;23;4;80.50;2023-04-08
3627;58;4;61.75;2023-04-09
3628;137;4;63.50;2023-04-09
3629;136;4;56.00;2023-04-09
3630;61;4;69.25;2023-04-10
3631;11;4;70.50;2023-04-09
3632;23;4;73.75;2023-04-10
3633;23;4;84.50;2023-04-10
3634;136;4;44.00;2023-04-10
3635;136;4;62.00;2023-04-10
3636;134;4;70.00;2023-04-09
3637;134;4;80.25;2023-04-09
3638;134;4;63.75;2023-04-10
3639;134;4;82.75;2023-04-10
3640;134;4;80.25;2023-04-10
3641;61;4;67.00;2023-04-11
3642;23;4;82.75;2023-04-11
3643;23;4;80.50;2023-04-11
3644;164;4;66.25;2023-04-11
3645;23;4;86.75;2023-04-11
3646;134;4;82.50;2023-04-11
3647;134;4;78.00;2023-04-11
3648;134;4;80.25;2023-04-11
3649;48;4;82.00;2023-04-11
3650;23;4;92.00;2023-04-12
3651;136;4;56.00;2023-04-12
3652;11;4;70.75;2023-04-11
3653;61;4;72.75;2023-04-12
3654;134;4;80.25;2023-04-12
3655;134;4;74.00;2023-04-12
3656;48;4;75.00;2023-04-12
3657;48;4;78.25;2023-04-12
3658;23;4;86.75;2023-04-13
3659;180;4;73.75;2023-04-13
3660;134;4;83.25;2023-04-13
3661;134;4;79.50;2023-04-13
3662;134;4;77.75;2023-04-13
3663;119;4;60.75;2023-04-14
3664;58;4;61.75;2023-04-14
3665;61;4;71.25;2023-04-13
3666;137;4;65.25;2023-04-14
3667;23;4;80.50;2023-04-14
3668;23;4;84.50;2023-04-14
3669;136;4;64.25;2023-04-14
3670;61;4;73.00;2023-04-14
3671;137;4;65.25;2023-04-15
3672;136;4;62.00;2023-04-15
3673;23;4;74.50;2023-04-15
3674;23;4;84.50;2023-04-15
3675;164;4;63.50;2023-04-14
3676;61;4;66.00;2023-04-15
3677;164;4;56.25;2023-04-16
3678;23;4;80.50;2023-04-16
3679;61;4;66.00;2023-04-16
3680;23;4;86.75;2023-04-17
3681;137;4;67.75;2023-04-17
3682;134;4;84.50;2023-04-14
3683;134;4;61.75;2023-04-14
3684;134;4;86.25;2023-04-14
3685;134;4;82.50;2023-04-15
3686;134;4;72.75;2023-04-15
3687;134;4;84.75;2023-04-15
3688;134;4;72.25;2023-04-17
3689;134;4;84.50;2023-04-17
3690;23;4;86.75;2023-04-17
3691;11;4;79.50;2023-04-16
3692;11;4;81.75;2023-04-17
3693;164;4;61.25;2023-04-17
3694;58;4;61.75;2023-04-18
3695;61;4;61.75;2023-04-17
3696;137;4;67.50;2023-04-18
3697;134;4;77.25;2023-04-18
3698;134;4;74.00;2023-04-18
3699;58;4;61.75;2023-04-19
3700;23;4;92.00;2023-04-18
3701;164;4;59.00;2023-04-18
3702;137;4;72.00;2023-04-19
3703;5;4;87.75;2023-04-19
3704;136;4;60.00;2023-04-19
3705;57;4;86.75;2023-04-19
3706;164;4;63.00;2023-04-19
3707;23;4;74.50;2023-04-19
3708;23;4;88.00;2023-04-19
3709;137;4;66.25;2023-04-20
3710;164;4;65.25;2023-04-20
3711;134;4;75.75;2023-04-19
3712;134;4;68.25;2023-04-19
3713;134;4;77.25;2023-04-19
3714;11;4;71.25;2023-04-19
3715;93;4;41.25;2023-04-20
3716;93;4;45.25;2023-04-20
3717;23;4;89.75;2023-04-20
3718;23;4;80.50;2023-04-20
3719;137;4;67.75;2023-04-21
3720;134;4;78.50;2023-04-20
3721;134;4;71.50;2023-04-20
3722;134;4;81.00;2023-04-20
3723;134;4;76.25;2023-04-21
3724;134;4;72.75;2023-04-21
3725;134;4;77.75;2023-04-21
3726;23;4;92.00;2023-04-21
3727;11;4;83.00;2023-04-20
3728;11;4;83.00;2023-04-21
3729;164;4;62.25;2023-04-22
3730;23;4;80.50;2023-04-22
3731;23;4;82.25;2023-04-22
3732;136;4;60.00;2023-04-22
3733;164;4;69.50;2023-04-23
3734;93;4;34.75;2023-04-23
3735;93;4;40.00;2023-04-23
3736;137;4;67.75;2023-04-23
3737;134;4;80.25;2023-04-23
3738;134;4;69.50;2023-04-23
3739;134;4;74.50;2023-04-23
3740;93;4;37.00;2023-04-24
3741;11;4;83.25;2023-04-24
3742;23;4;80.50;2023-04-24
3743;159;4;62.75;2023-04-24
3744;137;4;69.75;2023-04-24
3745;134;4;76.00;2023-04-24
3746;134;4;71.25;2023-04-24
3747;134;4;83.50;2023-04-24
3748;23;4;85.00;2023-04-25
3749;23;4;92.00;2023-04-25
3750;93;4;34.75;2023-04-25
3751;164;4;63.00;2023-04-25
3752;93;4;37.00;2023-04-25
3753;93;4;34.75;2023-04-25
3754;159;4;64.00;2023-04-25
3755;134;4;77.75;2023-04-25
3756;134;4;70.50;2023-04-25
3757;134;4;83.75;2023-04-25
3758;137;4;72.00;2023-04-25
3759;164;4;71.50;2023-04-26
3760;93;4;34.75;2023-04-26
3761;23;4;80.50;2023-04-26
3762;23;4;92.00;2023-04-26
3763;137;4;70.50;2023-04-26
3764;134;4;82.75;2023-04-26
3765;134;4;80.75;2023-04-26
3766;134;4;73.75;2023-04-26
3767;134;4;84.50;2023-04-26
3768;23;4;80.50;2023-04-27
3769;136;4;64.25;2023-04-27
3770;164;4;68.00;2023-04-27
3771;93;4;41.50;2023-04-28
3772;93;4;46.00;2023-04-28
3773;23;4;88.00;2023-04-27
3774;23;4;92.00;2023-04-28
3775;199;4;63.75;2023-04-28
3776;134;4;75.25;2023-04-27
3777;134;4;80.25;2023-04-27
3778;134;4;81.50;2023-04-27
3779;134;4;74.75;2023-04-28
3780;134;4;83.75;2023-04-28
3781;134;4;80.00;2023-04-28
3782;164;4;63.50;2023-04-28
3783;155;4;67.25;2023-04-29
3784;64;4;73.25;2023-04-29
3785;137;4;70.50;2023-04-29
3786;155;4;57.00;2023-04-29
3787;64;4;56.25;2023-04-29
3788;155;4;80.50;2023-04-29
3789;64;4;80.50;2023-04-29
3790;93;4;39.25;2023-04-29
3791;23;4;82.75;2023-04-29
3792;23;4;92.00;2023-04-29
3793;124;4;92.00;2023-04-29
3794;134;4;86.00;2023-04-29
3795;134;4;79.00;2023-04-29
3796;134;4;88.00;2023-04-29
3797;134;4;80.75;2023-04-29
3798;105;4;63.75;2023-04-30
3799;36;4;79.50;2023-04-30
3800;93;4;41.50;2023-04-30
3801;93;4;41.50;2023-04-30
3802;93;4;42.25;2023-04-30
3803;59;4;92.00;2023-04-30
3804;124;4;89.75;2023-04-30
3805;23;4;82.75;2023-04-30
3806;23;4;92.00;2023-04-30
3807;164;4;69.75;2023-04-29
3808;164;4;75.50;2023-04-30
3809;199;4;65.75;2023-05-01
3810;105;4;69.50;2023-05-01
3811;93;4;45.25;2023-05-01
3812;199;4;65.75;2023-05-01
3813;135;4;87.75;2023-05-01
3814;23;4;85.75;2023-05-01
3815;23;4;92.00;2023-05-01
3816;159;4;56.25;2023-05-01
3817;164;4;70.50;2023-05-01
3818;199;4;64.00;2023-05-02
3819;159;4;56.00;2023-05-02
3820;23;4;82.75;2023-05-02
3821;199;4;62.00;2023-05-03
3822;164;4;62.50;2023-05-02
3823;137;4;69.25;2023-05-03
3824;134;4;80.50;2023-05-02
3825;169;4;92.00;2023-05-03
3826;169;4;92.00;2023-05-03
3827;134;4;74.50;2023-05-02
3828;164;4;59.25;2023-05-03
3829;23;4;82.75;2023-05-03
3830;25;4;87.75;2023-05-03
3831;20;4;76.50;2023-04-29
3832;20;4;73.25;2023-04-29
3833;20;4;57.00;2023-04-29
3834;20;4;85.50;2023-04-29
3835;20;4;75.25;2023-04-30
3836;159;4;77.75;2023-05-04
3837;164;4;63.50;2023-05-04
3838;5;4;90.00;2023-05-04
3839;199;4;62.00;2023-05-05
3840;23;4;82.75;2023-05-04
3841;20;4;74.75;2023-04-30
3842;20;4;84.50;2023-04-30
3843;20;4;79.50;2023-04-30
3844;25;4;87.75;2023-05-04
3845;134;4;82.25;2023-05-02
3846;134;4;70.00;2023-05-03
3847;134;4;78.50;2023-05-03
3848;134;4;80.00;2023-05-03
3849;134;4;81.00;2023-05-04
3850;134;4;82.00;2023-05-04
3851;134;4;83.50;2023-05-04
3852;105;4;65.75;2023-05-05
3853;61;4;59.75;2023-05-05
3854;199;4;62.00;2023-05-06
3855;23;4;80.50;2023-05-05
3856;164;4;61.00;2023-05-05
3857;25;4;83.75;2023-05-05
3858;134;4;73.50;2023-05-05
3859;134;4;74.75;2023-05-05
3860;61;4;71.25;2023-05-06
3861;134;4;85.75;2023-05-05
3862;134;4;80.50;2023-05-06
3863;134;4;76.75;2023-05-06
3864;134;4;77.25;2023-05-06
3865;135;4;84.50;2023-05-06
3866;23;4;82.75;2023-05-06
3867;25;4;86.00;2023-05-06
3868;93;4;37.00;2023-05-07
3869;93;4;34.75;2023-05-07
3870;93;4;39.25;2023-05-07
3871;25;4;82.00;2023-05-07
3872;62;4;53.50;2023-05-08
3873;23;4;80.50;2023-05-08
3874;159;4;77.75;2023-05-08
3875;164;4;63.75;2023-05-08
3876;25;4;83.25;2023-05-08
3877;23;4;82.75;2023-05-09
3878;134;4;84.50;2023-05-07
3879;134;4;78.50;2023-05-07
3880;134;4;82.75;2023-05-07
3881;134;4;81.25;2023-05-08
3882;134;4;80.75;2023-05-08
3883;134;4;85.75;2023-05-08
3884;93;4;34.75;2023-05-10
3885;93;4;34.75;2023-05-10
3886;25;4;83.25;2023-05-09
3887;134;4;82.75;2023-05-09
3888;134;4;75.25;2023-05-09
3889;134;4;81.00;2023-05-10
3890;134;4;80.50;2023-05-10
3891;164;4;73.75;2023-05-10
3892;93;4;37.00;2023-05-11
3893;23;4;82.75;2023-05-11
3894;23;4;82.75;2023-05-12
3895;164;4;69.00;2023-05-12
3896;134;4;82.75;2023-05-11
3897;134;4;81.75;2023-05-11
3898;119;4;58.25;2023-05-13
3899;93;4;38.00;2023-05-13
3900;93;4;43.50;2023-05-13
3901;23;4;82.75;2023-05-13
3902;134;4;82.00;2023-05-12
3903;134;4;78.00;2023-05-12
3904;164;4;73.00;2023-05-13
3905;124;4;92.00;2023-05-14
3906;93;4;43.00;2023-05-14
3907;134;4;83.75;2023-05-17
3908;134;4;75.25;2023-05-17
3909;134;4;79.75;2023-05-17
3910;134;4;82.25;2023-05-18
3911;11;4;85.25;2023-05-18
3912;136;4;58.25;2023-05-19
3913;164;4;76.75;2023-05-20
3914;135;4;79.00;2023-05-20
3915;135;4;79.00;2023-05-20
3916;134;4;77.50;2023-05-20
3917;134;4;78.00;2023-05-20
3918;134;4;80.50;2023-05-21
3919;134;4;78.00;2023-05-21
3920;135;4;76.75;2023-05-21
3921;135;4;74.75;2023-05-21
3922;135;4;77.00;2023-05-21
3923;136;4;54.50;2023-05-21
3924;164;4;78.50;2023-05-22
3925;23;4;82.75;2023-05-22
3926;23;4;80.50;2023-05-23
3927;159;4;56.25;2023-05-22
3928;135;4;76.50;2023-05-23
3929;135;4;74.00;2023-05-23
3930;135;4;76.50;2023-05-23
3931;135;4;76.50;2023-05-23
3932;136;4;62.50;2023-05-24
3933;23;4;82.75;2023-05-24
